Actual Temperature,Predicted Temperature,Absolute Error
33.9375,33.801456,0.13604355
43.5,34.82551,8.674492
33.9375,34.682186,0.7446861
34.5,34.077625,0.42237473
34.8125,35.511017,0.69851685
34.9375,33.287758,1.6497421
34.4375,35.65087,1.2133713
34.5,35.112663,0.61266327
34.75,33.75672,0.9932785
35.0,37.862892,2.8628922
34.5625,32.84762,1.7148819
36.9375,35.832275,1.1052246
33.5,35.155304,1.655304
43.375,34.872517,8.502483
34.3125,35.49463,1.1821289
34.75,34.487755,0.26224518
34.8125,35.69153,0.8790283
34.375,34.137024,0.23797607
34.9375,35.035866,0.09836578
35.5625,36.05379,0.49129105
41.0625,33.378124,7.684376
33.5,37.847054,4.3470535
34.6875,33.055233,1.632267
34.8125,36.198627,1.3861275
34.3125,34.04912,0.26337814
35.1875,35.35119,0.16368866
35.375,35.374294,0.000705719
40.375,34.154125,6.220875
36.375,36.827522,0.45252228
33.625,33.673058,0.048057556
34.375,35.712124,1.3371239
35.1875,34.154667,1.0328331
34.5625,34.957417,0.39491653
34.75,35.274952,0.52495193
35.375,34.511303,0.86369705
39.8125,36.11189,3.700611
33.6875,34.491512,0.8040123
34.75,34.744297,0.0057029724
34.75,35.282303,0.53230286
39.3125,34.34024,4.9722595
34.5,35.518646,1.0186462
35.125,35.001213,0.123786926
35.4375,34.719822,0.71767807
40.125,36.051876,4.073124
33.625,34.437355,0.81235504
34.25,35.512268,1.2622681
34.875,34.778458,0.09654236
35.5,35.653294,0.15329361
35.1875,34.739994,0.44750595
35.875,36.14298,0.26797867
33.625,34.313828,0.6888275
34.5,36.61132,2.1113205
34.375,33.794453,0.58054733
34.875,35.5745,0.69950104
35.5,35.043407,0.45659256
35.8125,34.82953,0.9829712
35.75,34.603016,1.1469841
33.75,35.341618,1.5916176
43.375,34.24869,9.126308
34.375,35.347084,0.97208405
34.5625,34.216824,0.34567642
35.0625,35.39301,0.3305092
36.0625,35.495663,0.5668373
37.5,37.138054,0.3619461
42.1875,36.021126,6.166374
45.875,36.759937,9.115063
45.875,41.435825,4.4391747
45.6875,42.04748,3.6400185
41.5,43.47281,1.9728088
51.5,41.306343,10.193657
45.75,42.999363,2.750637
46.9375,43.98838,2.9491196
48.25,45.46613,2.7838707
45.9375,46.24087,0.30337143
44.125,46.126938,2.0019379
38.4375,45.185417,6.747917
41.9375,41.977913,0.040412903
35.125,40.702724,5.5777245
40.9375,38.244892,2.6926079
37.75,43.26575,5.515751
38.4375,40.934135,2.4966354
49.25,39.08915,10.160851
39.875,41.04009,1.1650887
35.4375,38.80437,3.3668709
35.9375,37.955025,2.0175247
42.3125,37.286713,5.0257874
46.25,37.93582,8.314178
45.8125,41.010162,4.8023376
39.6875,43.81541,4.1279106
51.5,41.850723,9.649277
47.125,46.999535,0.1254654
50.0,47.16872,2.8312798
52.5625,47.7065,4.855999
50.4375,50.063465,0.37403488
46.375,49.256752,2.881752
45.3125,47.750763,2.438263
47.0,46.383995,0.61600494
41.625,47.453796,5.8287964
41.25,44.69907,3.44907
47.5,44.170513,3.3294868
46.5,45.598152,0.90184784
47.375,45.73069,1.64431
41.3125,46.409714,5.0972137
48.1875,44.210148,3.9773521
46.3125,44.33497,1.9775314
47.875,44.875298,2.9997025
41.0625,46.69026,5.627762
42.4375,45.14804,2.7105408
43.6875,44.887157,1.1996574
40.625,44.691135,4.0661354
44.0625,44.042763,0.019737244
40.4375,43.972656,3.5351562
38.5,42.384983,3.884983
40.0625,41.896515,1.8340149
38.5,40.624317,2.1243172
43.625,39.623528,4.0014725
42.375,39.453094,2.9219055
38.375,40.210148,1.8351479
42.0,39.99822,2.0017815
39.3125,39.370102,0.05760193
43.4375,39.799923,3.637577
40.4375,40.971863,0.5343628
43.0625,41.2791,1.7834015
41.1875,42.741375,1.553875
42.75,41.82335,0.926651
44.9375,42.76771,2.1697884
40.9375,42.472477,1.534977
44.375,42.061775,2.3132248
40.1875,42.59875,2.411251
46.0,41.52702,4.4729805
40.3125,42.802677,2.4901772
40.25,41.697784,1.4477844
48.0625,42.906616,5.155884
45.0,43.783783,1.216217
41.9375,44.61613,2.6786308
41.75,44.36329,2.6132889
42.4375,42.95558,0.51808167
46.875,43.19536,3.6796417
46.625,42.717377,3.9076233
53.5625,44.37357,9.1889305
46.5625,48.682312,2.119812
39.875,46.261623,6.3866234
54.5,45.02591,9.474091
51.0625,46.518555,4.5439453
47.8125,47.799576,0.012924194
46.625,47.261803,0.6368027
45.5625,46.1752,0.6127014
44.125,46.385056,2.2600555
40.5625,45.766693,5.204193
45.625,44.03621,1.5887909
45.0625,45.377655,0.31515503
43.8125,46.192543,2.380043
41.3125,45.398045,4.0855446
47.0,44.16875,2.8312492
40.0,44.88798,4.8879814
44.6875,42.81508,1.8724213
37.625,42.565178,4.940178
38.6875,41.14032,2.4528198
41.8125,41.729248,0.08325195
45.5,43.032608,2.467392
50.625,43.639576,6.985424
40.0,44.62642,4.626419
36.5,42.22801,5.7280083
41.875,40.984108,0.890892
39.0,41.30906,2.3090591
39.4375,40.78155,1.3440514
42.75,41.070656,1.6793442
42.125,40.975136,1.1498642
42.125,40.48332,1.6416817
43.8125,40.802418,3.0100822
49.3125,42.398926,6.913574
47.5,42.856735,4.643265
51.0625,45.794807,5.2676926
46.0625,48.156933,2.0944328
47.375,47.625534,0.25053406
41.375,46.464012,5.089012
46.3125,45.25614,1.0563583
44.0,45.34378,1.3437805
49.75,44.296333,5.4536667
57.5625,46.61467,10.94783
49.0,50.50769,1.5076904
49.5625,48.894577,0.667923
58.9375,48.46463,10.47287
61.1875,52.114662,9.072838
54.3125,55.134438,0.82193756
56.1875,53.683853,2.5036469
55.625,54.83735,0.78765106
49.875,54.735073,4.860073
51.125,52.477734,1.3527336
53.8125,51.790215,2.0222855
53.0625,52.57482,0.48767853
50.3125,52.691692,2.3791924
54.375,52.010254,2.364746
49.75,52.823246,3.073246
50.375,51.2193,0.8442993
55.25,50.78399,4.466011
53.6875,51.848133,1.8393669
53.625,52.061974,1.5630264
58.3125,52.28815,6.024349
46.25,54.408348,8.158348
41.75,50.5358,8.785801
48.4375,47.915947,0.52155304
46.625,48.04435,1.4193497
44.75,48.3193,3.5693016
43.125,47.28205,4.157051
48.9375,46.981453,1.956047
42.75,46.83106,4.0810585
47.3125,46.806595,0.50590515
40.9375,46.15583,5.2183304
49.5625,44.26634,5.2961617
46.75,46.203888,0.54611206
52.75,46.51632,6.2336807
49.5,48.996033,0.5039673
43.9375,48.457836,4.520336
39.6875,46.330994,6.6434937
48.125,44.92929,3.1957092
48.6875,45.744038,2.9434624
51.5625,46.404526,5.1579742
42.1875,47.852367,5.6648674
47.8125,45.67607,2.1364288
46.75,47.802067,1.0520668
39.75,47.727715,7.9777145
43.8125,45.206684,1.3941841
42.5625,44.53689,1.9743881
46.875,44.145073,2.729927
45.1875,45.14504,0.042461395
45.0,44.585793,0.41420746
42.875,44.378296,1.5032959
47.6875,43.412277,4.275223
40.125,44.233597,4.108597
42.3125,42.570805,0.2583046
44.0,42.707214,1.2927856
54.8125,44.81945,9.99305
53.5625,46.937714,6.6247864
55.375,49.00228,6.372719
51.5625,51.76156,0.19905853
44.875,51.17196,6.296959
52.3125,48.50401,3.8084908
44.9375,50.953262,6.0157623
45.625,47.956245,2.3312454
47.0625,47.717255,0.65475464
47.75,47.151566,0.59843445
50.5625,47.48664,3.075859
52.4375,48.45147,3.9860306
47.3125,49.277344,1.9648438
53.5625,48.703766,4.858734
46.125,49.85991,3.734909
52.25,49.29854,2.9514618
42.8125,50.205566,7.3930664
44.625,47.281456,2.656456
41.5625,47.287823,5.7253227
42.4375,45.426025,2.9885254
44.0,45.836884,1.8368835
45.75,44.67248,1.0775185
42.6875,46.050026,3.362526
43.9375,44.695316,0.7578163
45.0625,43.835415,1.2270851
41.5,43.292007,1.7920074
47.875,42.469467,5.405533
42.625,44.538986,1.9139862
47.375,44.772076,2.6029243
40.5,44.932865,4.432865
43.0,42.885017,0.114982605
39.25,43.014137,3.7641373
42.875,42.00167,0.87332916
43.0,43.058243,0.058242798
47.75,43.436607,4.3133926
44.75,44.364998,0.38500214
40.25,44.23972,3.9897194
41.4375,42.83951,1.4020119
50.375,43.15415,7.220852
55.9375,47.381332,8.556168
46.0625,49.68216,3.6196594
50.3125,48.56582,1.7466812
43.625,50.202076,6.577076
48.375,43.090008,5.284992
53.0,46.68573,6.31427
43.625,45.09315,1.4681511
47.875,43.865166,4.0098343
41.5,42.930347,1.4303474
55.6875,43.15188,12.535622
53.3125,46.843884,6.4686165
55.875,50.27266,5.6023407
51.25,52.472893,1.2228928
50.9375,50.629936,0.30756378
44.0,51.197365,7.197365
44.0625,47.72534,3.6628418
42.0,45.76453,3.7645302
46.75,44.67939,2.07061
43.9375,44.964874,1.0273743
49.3125,46.44694,2.8655586
44.1875,46.754272,2.5667725
44.5625,46.197086,1.6345863
45.4375,44.81033,0.62717056
50.875,45.70031,5.1746902
43.75,48.7995,5.0494995
43.1875,46.315212,3.1277122
45.3125,44.897186,0.41531372
48.6875,44.701035,3.9864655
55.9375,45.66547,10.27203
49.625,48.702316,0.9226837
52.75,49.087006,3.6629944
49.5625,49.536125,0.026374817
51.3125,49.064606,2.2478943
60.875,49.962097,10.912903
56.3125,53.88379,2.428711
53.625,54.5841,0.9590988
44.3125,53.199493,8.886993
50.75,48.899406,1.8505936
46.3125,49.78318,3.4706802
42.6875,49.33492,6.647419
45.9375,46.80365,0.8661499
39.875,46.337677,6.462677
40.8125,44.802406,3.9899063
41.25,43.75006,2.500061
41.25,43.02009,1.7700882
41.625,42.874756,1.2497559
44.5625,42.334183,2.2283173
45.25,42.523037,2.726963
41.375,43.530514,2.1555138
41.4375,43.17598,1.7384796
39.4375,42.36173,2.9242287
39.9375,41.685722,1.7482224
41.3125,41.205185,0.10731506
43.3125,41.09221,2.2202911
44.0625,42.158222,1.9042778
42.125,42.12118,0.003818512
42.9375,44.645386,1.7078857
43.875,42.767326,1.1076736
43.25,42.592712,0.6572876
45.375,45.21444,0.16056061
40.8125,44.59046,3.7779617
41.8125,42.788074,0.9755745
49.4375,41.505104,7.932396
40.6875,44.89336,4.20586
42.25,43.017906,0.7679062
43.3125,42.367996,0.9445038
41.1875,42.875336,1.6878357
40.0625,42.60964,2.5471382
42.0,41.84286,0.15713882
43.25,42.158524,1.0914764
44.875,42.268745,2.6062546
44.9375,42.654655,2.2828445
43.75,43.27559,0.474411
43.0,43.32195,0.321949
47.9375,42.496677,5.4408226
40.0625,44.609333,4.546833
56.1875,43.975323,12.212177
47.5,46.818913,0.6810875
45.25,46.82988,1.5798798
39.6875,44.92783,5.2403297
46.5625,43.349567,3.2129326
43.375,44.62657,1.2515717
47.6875,44.829445,2.858055
43.0,46.92201,3.9220085
44.3125,45.99896,1.6864586
41.75,45.83057,4.08057
46.9375,44.366146,2.571354
46.125,44.36431,1.7606888
43.375,45.353455,1.9784546
44.5625,45.401543,0.83904266
44.5625,46.38857,1.8260689
41.8125,45.80926,3.9967613
42.9375,44.112587,1.175087
42.0,43.62778,1.6277809
41.3125,42.80127,1.4887695
51.6875,42.496284,9.1912155
42.5,45.339687,2.8396873
47.0,43.790085,3.2099152
39.5625,43.456207,3.8937073
44.3125,42.01284,2.2996597
41.6875,41.876495,0.18899536
46.0625,42.474136,3.5883636
46.5,43.112206,3.3877945
42.75,46.26358,3.5135803
44.0625,45.136444,1.0739441
43.5625,45.161224,1.5987244
41.5,43.785965,2.285965
45.25,43.063766,2.1862335
42.375,42.81764,0.4426384
46.75,42.4761,4.273899
48.0625,43.639595,4.422905
46.5,45.041283,1.4587173
44.6875,45.227707,0.5402069
40.9375,44.28475,3.347252
42.0,43.68226,1.6822586
43.875,43.608955,0.26604462
44.75,44.848434,0.09843445
41.25,44.739635,3.4896355
43.3125,43.554443,0.24194336
43.875,43.531593,0.34340668
41.5625,43.341362,1.778862
44.375,43.126236,1.248764
39.625,43.411068,3.786068
39.6875,42.072315,2.3848152
42.3125,41.583763,0.7287369
43.75,42.742287,1.0077133
39.1875,42.17581,2.9883118
48.875,40.84057,8.034431
43.25,44.99459,1.7445908
42.875,44.001984,1.1269836
42.0,43.282402,1.282402
45.375,44.866974,0.5080261
43.9375,44.195713,0.25821304
46.5,44.142426,2.3575745
56.5,45.199055,11.300945
50.25,47.652348,2.5976524
44.4375,47.943222,3.505722
47.75,45.447327,2.3026733
45.5625,46.2962,0.7336998
41.8125,47.453087,5.640587
46.4375,45.753147,0.6843529
46.625,46.738457,0.113456726
44.25,47.318306,3.068306
45.1875,46.727295,1.5397949
47.625,46.03401,1.5909882
41.1875,46.43981,5.2523117
43.8125,43.949993,0.13749313
42.8125,43.8556,1.0430984
50.5,42.964417,7.5355835
44.0625,45.81488,1.7523804
43.125,45.450478,2.3254776
41.5,45.09369,3.593689
43.6875,43.49809,0.18941116
49.4375,44.01145,5.4260483
41.875,46.57254,4.6975403
42.4375,44.333252,1.895752
43.125,42.709644,0.41535568
39.875,42.382668,2.5076675
42.9375,42.03261,0.90488815
42.625,41.812572,0.8124275
46.625,42.996155,3.6288452
47.625,44.598137,3.026863
48.4375,45.996765,2.4407349
40.0625,46.35997,6.29747
41.375,43.61712,2.2421188
40.0,42.13695,2.1369514
46.25,42.483982,3.766018
46.9375,43.265446,3.6720543
44.4375,45.387337,0.94983673
39.625,45.631104,6.0061035
41.125,43.76738,2.6423798
41.9375,43.06194,1.1244392
43.0,42.845657,0.15434265
43.375,42.78376,0.5912399
44.125,43.10759,1.0174103
47.25,42.789127,4.4608727
46.375,44.045223,2.3297768
43.375,46.073822,2.698822
44.125,44.89032,0.7653198
47.9375,43.98785,3.9496498
51.0625,44.2634,6.799099
46.75,48.51209,1.7620888
56.25,48.16723,8.082771
60.625,50.669636,9.955364
56.625,54.414654,2.2103462
53.5,54.81688,1.3168793
46.375,52.29758,5.9225807
57.125,49.786346,7.3386536
57.375,52.223045,5.1519547
57.375,54.5427,2.8322983
63.625,54.36763,9.25737
59.5625,57.420815,2.1416855
61.9375,57.651154,4.2863464
55.4375,58.167046,2.7295456
52.375,56.358868,3.9838676
54.875,54.210938,0.6640625
54.0625,54.24682,0.18431854
56.125,54.652584,1.4724159
61.0,54.63185,6.368149
57.6875,56.769485,0.9180145
53.875,56.376587,2.501587
55.9375,54.103405,1.834095
53.3125,54.410164,1.0976639
57.0625,53.47714,3.5853615
52.5625,54.313324,1.750824
53.75,53.16047,0.58953094
56.25,52.97535,3.2746506
55.625,54.083244,1.5417557
49.75,54.312492,4.5624924
56.0,52.1278,3.8722
55.0625,53.122032,1.9404678
51.0625,53.9547,2.8922005
52.6875,52.38641,0.30109024
63.8125,52.255383,11.557117
58.0625,56.530678,1.5318222
57.0,56.29782,0.70217896
52.8125,55.67679,2.8642883
55.0,53.88524,1.1147614
55.1875,54.167953,1.0195465
61.9375,54.467422,7.4700775
61.125,56.84612,4.278881
52.4375,57.818382,5.3808823
58.1875,54.623085,3.564415
55.0625,55.57274,0.51023865
62.375,55.26476,7.110241
59.0,57.263237,1.736763
50.5625,57.269485,6.7069855
43.6875,53.583557,9.896057
60.6875,49.42588,11.26162
54.5625,53.69406,0.8684387
55.6875,54.66226,1.0252419
55.875,53.707962,2.167038
57.1875,54.543518,2.643982
51.125,55.01024,3.8852386
56.875,53.366577,3.5084229
56.8125,54.01793,2.794571
54.0625,55.315628,1.253128
50.375,54.209343,3.834343
55.4375,52.6016,2.8358994
55.9375,53.560616,2.3768845
56.25,54.39064,1.8593597
55.4375,54.5771,0.86040115
56.9375,54.25374,2.6837616
55.5625,54.817566,0.7449341
52.75,54.70998,1.95998
57.375,53.55618,3.818821
51.5625,54.95365,3.3911514
55.0,52.849457,2.1505432
57.625,53.528893,4.0961075
57.125,55.13189,1.9931107
60.9375,55.35935,5.5781517
59.75,56.76727,2.9827309
61.6875,57.26586,4.4216385
62.0,58.386993,3.6130066
57.1875,59.0345,1.8470001
58.0,57.44178,0.5582199
62.5,57.185303,5.3146973
62.625,59.18088,3.4441185
59.75,59.87384,0.12384033
56.875,58.585556,1.710556
56.5625,57.324333,0.7618332
56.8125,56.561787,0.25071335
56.4375,56.383347,0.054153442
52.8125,56.368095,3.5555954
57.9375,54.333366,3.6041336
63.625,55.783096,7.8419037
61.4375,58.406708,3.0307922
58.375,58.763786,0.38878632
62.0,57.289024,4.7109756
57.625,58.79476,1.1697617
58.125,57.78237,0.34262848
58.25,57.146606,1.1033936
50.0,57.296432,7.2964325
50.75,53.6413,2.8913002
43.5625,52.03537,8.47287
47.4375,49.005363,1.5678635
47.4375,48.773247,1.3357468
46.875,48.584694,1.7096939
47.5,47.92932,0.4293213
54.6875,47.279594,7.4079056
45.875,50.086563,4.211563
46.8125,48.822567,2.010067
53.4375,47.276558,6.160942
47.625,49.266533,1.6415329
49.5,49.52642,0.026420593
46.5,49.07154,2.5715408
50.0,48.413765,1.586235
49.625,49.414413,0.21058655
45.3125,49.275917,3.963417
41.125,47.49124,6.3662415
46.625,44.854637,1.7703629
48.0,45.43653,2.563469
54.5,46.61411,7.885891
55.5,48.73471,6.7652893
53.125,51.376617,1.7483826
63.0625,52.247353,10.815147
57.9375,55.68322,2.25428
58.375,56.33118,2.0438194
57.25,55.69554,1.5544586
57.125,56.006096,1.1189041
57.5625,55.97885,1.5836487
50.75,56.11764,5.3676414
56.6875,53.542984,3.144516
55.8125,54.10347,1.7090302
55.1875,54.944748,0.24275208
56.1875,54.366394,1.821106
52.375,54.594933,2.2199326
55.375,53.817085,1.5579147
60.4375,54.076157,6.3613434
55.6875,56.49221,0.8047104
56.5,55.333282,1.1667175
51.8125,54.919342,3.106842
53.0625,53.702354,0.63985443
57.0625,53.19793,3.8645706
55.6875,54.43734,1.2501602
50.0,54.54622,4.546219
61.6875,52.3115,9.375999
56.0625,55.518227,0.5442734
55.625,55.823524,0.19852448
47.25,54.37069,7.1206894
56.8125,50.98299,5.8295097
60.6875,53.59314,7.0943604
57.5625,56.549282,1.0132179
55.875,56.50769,0.6326904
52.0,55.276577,3.276577
46.1875,53.922993,7.7354927
53.0,51.006973,1.9930267
45.3125,51.939194,6.6266937
51.4375,50.09541,1.3420906
45.4375,50.375473,4.937973
48.75,48.345264,0.40473557
46.9375,47.94004,1.0025406
52.4375,46.984222,5.4532776
44.625,49.173683,4.548683
44.125,47.720062,3.5950623
47.5,47.51532,0.015319824
49.0,47.89927,1.1007309
49.4375,47.868057,1.5694427
61.875,48.909775,12.965225
56.5,52.744076,3.7559242
63.1875,53.961334,9.226166
59.875,55.880753,3.9942474
55.4375,56.957348,1.5198479
55.5625,55.002438,0.5600624
56.0,54.860626,1.1393738
63.75,55.566208,8.183792
55.75,58.276707,2.5267067
48.8125,56.48272,7.6702194
47.75,52.2929,4.5429
47.5625,50.4786,2.9160995
48.0625,49.37776,1.3152618
51.25,49.616653,1.6333466
43.0,50.547405,7.5474052
48.5,48.18698,0.3130188
43.8125,48.345154,4.532654
45.4375,47.400814,1.963314
44.875,46.95806,2.0830612
46.875,45.6923,1.1827011
46.5,46.149124,0.35087585
43.0,46.16383,3.1638298
52.9375,44.700462,8.237038
49.4375,48.04657,1.3909302
42.375,48.23217,5.85717
43.0625,46.14378,3.0812798
45.0625,44.44235,0.6201515
46.6875,44.893448,1.7940521
45.625,46.51083,0.8858299
42.3125,45.65164,3.3391418
51.375,44.721638,6.6533623
46.8125,47.69306,0.8805618
49.6875,47.539536,2.1479645
43.9375,48.553425,4.615925
39.9375,45.30839,5.3708916
40.8125,42.871006,2.058506
41.0625,42.12864,1.0661392
43.25,42.072098,1.1779022
39.4375,42.134247,2.6967468
40.5625,41.55925,0.9967499
40.875,41.737194,0.86219406
39.375,41.28083,1.9058304
40.1875,41.128296,0.9407959
41.4375,40.669193,0.76830673
39.0,41.00287,2.0028687
39.875,40.51619,0.6411896
40.75,40.264423,0.48557663
42.25,40.518326,1.7316742
39.0,40.067326,1.0673256
39.75,39.86536,0.11536026
40.375,40.41841,0.043411255
38.75,40.55186,1.8018608
39.4375,40.398415,0.9609146
40.25,40.56723,0.31723022
41.5,40.554535,0.9454651
39.375,40.571663,1.1966629
43.5,40.110233,3.3897667
40.0625,40.496586,0.43408585
45.25,40.262703,4.987297
38.625,40.92007,2.2950706
39.625,40.458073,0.83307266
40.125,40.511932,0.38693237
41.0625,40.57686,0.48564148
38.3125,41.05764,2.74514
39.25,40.503296,1.2532959
39.5625,40.25149,0.68899155
40.75,39.99604,0.75395966
37.9375,40.143223,2.2057228
39.25,39.686546,0.43654633
42.4375,39.387226,3.050274
47.5625,39.743332,7.819168
41.0625,42.580906,1.5184059
39.8125,41.52633,1.713829
43.25,41.149704,2.100296
42.25,42.430237,0.18023682
50.1875,42.149548,8.037952
58.8125,45.189682,13.622818
51.625,50.35576,1.2692413
52.125,49.962822,2.162178
50.375,49.67849,0.6965103
49.5,49.418777,0.081222534
48.0625,49.1387,1.0761986
40.1875,47.53345,7.345951
43.9375,45.045105,1.107605
38.9375,44.42357,5.4860687
43.0,43.292522,0.29252243
41.1875,43.95145,2.7639503
42.375,43.043118,0.6681175
39.75,42.82162,3.071621
42.625,41.631565,0.9934349
38.875,41.320396,2.4453964
39.25,40.56571,1.3157082
40.875,40.65679,0.21820831
38.5625,40.83897,2.2764702
39.4375,40.158127,0.72062683
40.1875,39.456833,0.7306671
41.0,39.352303,1.6476974
38.375,39.507153,1.1321526
39.5,39.454796,0.045204163
40.5,39.34762,1.1523819
38.75,40.232635,1.4826355
39.25,39.711098,0.46109772
40.125,39.622417,0.50258255
40.625,39.63613,0.9888687
38.6875,40.071423,1.3839226
39.5,39.6838,0.18379974
40.5625,39.28195,1.2805481
43.125,39.753498,3.371502
42.1875,41.09243,1.0950699
47.5625,41.601673,5.960827
46.3125,46.25122,0.061279297
39.1875,43.93231,4.744808
43.3125,41.536568,1.7759323
45.5625,42.09885,3.4636497
42.0,42.003407,0.0034065247
40.1875,41.810207,1.6227074
42.1875,41.05915,1.1283493
39.75,41.13441,1.3844109
40.75,41.229736,0.47973633
38.5625,40.829247,2.2667465
39.0625,40.35238,1.2898788
40.5,39.934666,0.5653343
41.375,39.867676,1.5073242
41.8125,39.944904,1.8675957
39.75,40.236626,0.48662567
44.5625,40.218777,4.3437233
38.375,40.708755,2.3337555
42.0,40.29656,1.7034416
39.375,40.498444,1.1234436
43.75,39.962307,3.787693
38.0,40.651794,2.6517944
41.875,40.06445,1.8105507
40.1875,40.262917,0.075416565
41.5625,40.34314,1.2193604
39.1875,40.457077,1.269577
42.5,40.052402,2.4475975
38.375,40.391968,2.0169678
47.25,40.815475,6.4345245
39.4375,44.704517,5.2670174
42.1875,42.054035,0.13346481
38.625,40.909546,2.284546
40.375,39.565155,0.809845
38.25,39.477787,1.227787
39.25,38.979637,0.27036285
39.4375,39.403896,0.03360367
39.875,39.3077,0.5672989
41.5625,39.235306,2.3271942
39.125,39.51886,0.39385986
42.875,39.39737,3.4776306
40.25,39.8119,0.4380989
41.9375,39.91815,2.0193481
39.0625,40.082314,1.0198135
48.5,39.892406,8.607594
39.1875,41.427387,2.2398872
42.75,41.404663,1.3453369
39.9375,41.129463,1.1919632
41.3125,40.79475,0.5177498
39.0,41.09392,2.0939217
39.125,40.657887,1.5328865
38.125,40.78491,2.6599083
38.5,40.055073,1.5550728
39.625,40.00698,0.3819809
39.125,39.65899,0.53398895
38.6875,39.096096,0.40859604
41.4375,38.99637,2.4411316
39.625,38.95337,0.67163086
42.75,39.1315,3.6184998
37.875,39.440514,1.5655136
42.125,39.422043,2.7029572
40.0,39.973705,0.026294708
44.4375,40.046547,4.390953
38.375,41.290222,2.9152222
42.625,40.311897,2.3131027
38.25,40.839443,2.5894432
42.125,40.036118,2.0888824
39.375,40.051224,0.67622375
43.3125,40.131886,3.1806145
40.875,40.413406,0.46159363
41.5625,40.868866,0.69363403
38.75,40.850903,2.1009026
42.875,40.42513,2.449871
39.75,40.89722,1.1472206
41.625,40.802498,0.82250214
38.4375,40.68454,2.2470398
39.875,40.383232,0.5082321
41.5,40.30292,1.1970787
38.125,40.18933,2.064331
38.5625,39.776814,1.2143135
39.625,39.390568,0.23443222
39.6875,39.368534,0.3189659
37.875,39.451458,1.576458
38.5625,39.35522,0.7927208
39.875,39.029488,0.8455124
39.625,38.96443,0.66056824
37.875,39.549118,1.674118
39.3125,38.782196,0.53030396
38.375,38.57468,0.19968033
38.875,39.01204,0.13703918
40.1875,38.98826,1.1992416
38.125,39.106934,0.9819336
39.0625,38.903934,0.15856552
39.3125,38.704235,0.6082649
40.0625,38.737957,1.324543
37.875,38.853226,0.9782257
38.125,38.54903,0.4240303
42.0625,38.764282,3.2982178
40.0,39.28224,0.7177582
41.25,40.1898,1.0601997
38.625,39.917267,1.2922668
42.6875,39.831642,2.8558578
41.5625,39.961014,1.6014862
38.125,40.51157,2.38657
38.5625,40.082703,1.5202026
39.6875,39.661915,0.025585175
39.5625,39.91181,0.34931183
38.0,39.872528,1.8725281
38.5625,39.555733,0.9932327
40.0625,39.22503,0.837471
38.0,39.25872,1.2587204
38.6875,39.105797,0.4182968
38.9375,38.473507,0.46399307
39.9375,38.506622,1.4308777
40.75,40.409985,0.3400154
38.9375,39.79902,0.86151886
42.125,39.231888,2.8931122
39.6875,39.260864,0.42663574
42.1875,39.220955,2.966545
38.875,39.83789,0.9628906
40.5625,39.697853,0.8646469
37.6875,40.28717,2.5996704
44.25,39.705353,4.544647
38.6875,41.528076,2.8405762
39.9375,40.697212,0.7597122
37.875,39.966457,2.0914574
38.75,39.572533,0.82253265
39.125,38.992165,0.13283539
40.125,39.309536,0.815464
41.3125,39.16307,2.1494293
38.125,39.423317,1.298317
41.5,39.185005,2.3149948
39.25,39.220295,0.029705048
43.0,39.256622,3.7433777
37.875,39.85057,1.9755707
46.625,39.534042,7.0909576
38.8125,40.853817,2.041317
46.4375,40.59538,5.842121
45.0,45.06089,0.060890198
45.4375,45.49854,0.06103897
39.375,44.514706,5.1397057
43.3125,42.39331,0.91918945
39.9375,41.42704,1.4895401
47.9375,41.474274,6.4632263
39.6875,43.414177,3.726677
45.0625,42.717365,2.3451347
43.0625,43.139412,0.076911926
39.875,43.418667,3.5436668
42.375,42.16678,0.20822144
43.5,42.113865,1.3861351
40.8125,43.292706,2.4802055
44.6875,42.392223,2.2952766
43.5,42.624985,0.87501526
40.5,43.644226,3.144226
44.25,42.42321,1.8267899
40.875,43.44653,2.5715294
43.25,42.973114,0.276886
41.125,43.051506,1.926506
42.6875,42.535976,0.15152359
46.9375,42.604004,4.333496
40.75,44.521393,3.7713928
43.3125,42.925392,0.38710785
43.6875,42.61663,1.0708694
44.8125,42.713512,2.0989876
40.9375,43.160107,2.2226067
42.125,42.29534,0.17034149
39.5,41.793213,2.293213
43.1875,41.357643,1.8298569
42.0625,42.212696,0.15019608
42.25,41.9534,0.29660034
40.0,41.63291,1.6329117
43.9375,42.116444,1.8210564
42.75,41.987816,0.76218414
49.375,41.75579,7.6192093
39.9375,43.703705,3.7662048
45.25,42.40528,2.844719
44.5625,43.57968,0.9828186
45.5625,43.851067,1.7114334
49.5625,44.708866,4.853634
49.875,46.46676,3.4082413
51.0625,47.404327,3.6581726
52.5625,49.54281,3.0196915
44.25,49.817856,5.567856
43.75,47.493706,3.7437057
42.4375,45.279152,2.841652
47.0625,44.425026,2.637474
40.6875,44.927574,4.240074
46.6875,44.313408,2.374092
44.6875,45.65268,0.96517944
49.9375,45.67748,4.260021
42.875,47.913708,5.0387077
39.125,46.78957,7.66457
53.25,43.308006,9.941994
47.5,48.593884,1.0938835
45.3125,47.840378,2.5278778
52.3125,46.515842,5.7966576
45.375,47.787525,2.4125252
42.625,47.38051,4.7555084
46.5,44.80344,1.6965599
51.5,45.3484,6.1516
